School,Program,Date_Added,Decision_Detail,Season,Status,GPA,GRE,Comment
University of Toronto,Ischool,"November 30, 2001",Accepted on 30 Nov,F17,International,,,"Same as poster below. Invited on ROSI, nothing on ACORN yet. SGS still saying ""under review""."
University of Toronto,(Applied) Linguistics,"November 30, 2001",Other on 30 Nov,F17,International,,,Hi everyone! In which part of ROSI/ACORN can you see if you've been invited? does it appear on the dashboard? thanks!
University of Toronto,Public Policy,"November 30, 2001",Accepted on 30 Nov,S17,,,,"Status changed to 'Decision Made' on SGS, and just saw that I was invited on ROSI."
University of Toronto,MA Sociology,"November 30, 2001",Other on 30 Nov,F17,International,,,"My SGS decision status changed to ""decision made"" 11 days ago but I've yet to hear anything from the Department. Can I just know whether I've been accepted or rejected? Rather unprofessional if they do not inform if I've been rejected as well."
University of Toronto,Public Policy,"November 30, 2001",Accepted on 30 Nov,F17,International,,,"SGS status updated to ""decision made"" and ROSI says ""invited"". Four years of straight As, graduated with high distinction, no relevant working experience. Good luck everyone!"
University of Toronto,MHI,"November 30, 2001",Accepted on 30 Nov,F17,International,,,
University of Toronto,"M. Arc, MLA","November 30, 2001",Other on 30 Nov,F17,International,,,Did anyone hear anything from Daniels yet?
University of Toronto,3.5 Master Of Architecture,"November 30, 2001",Other on 30 Nov,F17,International,,,Did anyone hear anything from Daniels yet?
University of Toronto,AArchitecture (3 Yr) M.Arch,"November 30, 2001",Other on 30 Nov,F17,International,,,To the poster below. Not yet
University of Toronto,Science In Planning,"November 30, 2001",Other on 30 Nov,F17,International,,,Anyone hear anything from the MSc.Pl program yet? Mine has been under review since last thursday.
University of Toronto,Public Policy,"November 30, 2001",Other on 30 Nov,F17,International,,,"Application status changed to ""decision made"". ACORN shows ""Invited"". This forum seems to consider that an acceptance. Could someone please confirm, nervous about jinxing myself. I'm aware the first round of offers will be made tomorrow according to the website. UofT MPP"
University of Toronto,Information School (iSchool),"November 30, 2001",Accepted on 30 Nov,F17,,,,Did anyone who got accepted into the Master of Information receive scholarships or information about awards?
University of Toronto,Masters In Public Policy,"November 30, 2001",Accepted on 30 Nov,F17,International,,,Graduating from a BA from Uoft. Got a $3000 scholarship
University of Toronto,Landscape Architecture (3 Year MLA),"November 30, 2001",Other on 30 Nov,F17,International,,,"Got this from an e-mail from their admissions team: ""Thanks for your e-mail"" All applicants will hear back from us by mid-March, and yes all applicants hear back in the same mailing"""
University of Toronto,Financial Economics (MFE),"November 30, 2001",Rejected on 30 Nov,F17,International,3.70,GRE 170 | GRE V 164 | GRE AW 4.00,"I don't quite get the U of T admission standard...like, I'm admitted to Columbia and LSE, but get rejected by my last choice, lel."
University of Toronto,Public Policy,"November 30, 2001",Accepted on 30 Nov,F17,International,3.80,,Got an offer of admission and a $3000 scholarship. Deadline to reject offer is April 10.
University of Toronto,Public Policy,"November 30, 2001",Accepted on 30 Nov,F17,,,,Offer of admission through email and a $7000 scholarship offer
University of Toronto,Public Policy,"November 30, 2001",Accepted on 30 Nov,F17,International,,,"3.45 GPA, 3.7 L2, 1.5 years work experience. Yay!"
University of Toronto,Public Policy,"November 30, 2001",Accepted on 30 Nov,F17,International,3.70,,cGPA of 3.7. BA in Sociology at York. Relevant volunteer experience in a non-for-profit. Talked about social justice policy throughout statement. Got an offer through email as of this afternoon. Good luck everyone!
University of Toronto,Master Of Mathematical Finance,"November 30, 2001",Wait listed on 30 Nov,F17,International,,,What are the odds to receive an offer if I'm in the waitlist
University of Toronto,Comparative Literature,"November 30, 2001",Other on 30 Nov,F17,International,,,"To the posters below, I emailed the department and got this as a reply: Thanks for writing to us. Your application is still under review, I have not yet received a decision. Please remind me again by the end of March."
University of Toronto,Mechanical and Industrial Engineering,"November 30, 2001",Other on 30 Nov,F17,International,,,Did anyone from the MIE department get any news? I have applied to MASc in Operations Research (early Jan) and I am yet to hear back
University of Toronto,Mechanical and Industrial Engineering,"November 30, 2001",Other on 30 Nov,F17,International,4.00,,"I am an international student with first class honours Aerospace Engineering (BEng) degree from UK. My avg percentage is 82.5% in undergraduation and GPA is 4/4. I applied to the Mechanical and Industrial engineering (MEng) program in january 2017 and the status says, under review, ever since I applied. Has anyone heard any decision for the MEng course?"
University of Toronto,Criminology,"November 30, 2001",Wait listed on 30 Nov,F17,International,,,"To anyone on the waiting list for the master's program in criminology, Jessica responded to my email saying we will know our final decisions by the end of April"
University of Toronto,Advanced Chemical Engineering,"November 30, 2001",Other on 30 Nov,F17,International,3.98,,My status changed to decision made at website on 09/03/2017. I inquired about the decision and they said they have mailed. I am living in Milton but didn't get any post yet. How much time does the post takes to reach .
University of Toronto,Sociology,"November 30, 2001",Rejected on 30 Nov,F17,International,,,
University of Toronto,Master Of Information (iSchool),"November 30, 2001",Accepted on 30 Nov,F17,International,3.70,,SGS still says until 'under review' but just checked on ROSI/ACORN and both say invited for MI 2017/2018 start date. super excited but still awaiting funding/scholarship info.
University of Toronto,Master Of Information,"November 30, 2001",Other on 30 Nov,,,,,"I applied in February, still waiting for a response. To the person below who received their acceptance today, when did you apply?"
University of Toronto,"MI, ISchool","November 30, 2001",Other on 30 Nov,F17,International,,,To the poster below asking when i applied. I had all documents submitted just before the scholarship deadline (Jan 29th)
University of Toronto,Master Of Information,"November 30, 2001",Other on 30 Nov,F17,International,,,to the good person who just got accepted on ROSI-can you share your stats? thanks! also which concentration are you getting into?
University of Toronto,"MI, ISchool","November 30, 2001",Other on 30 Nov,F17,International,,,"to the poster below asking about stats. overall GPA:3.7 Last 2 years closer to 3.8/3.9. Two pretty solid academic references and some experience with archives/records in music. I am going into UXD and going to be taking electives in ARM. Hope this helps, good luck to all."
University of Toronto,Information,"November 30, 2001",Other on 30 Nov,F17,International,,,"Any international students get a response yet? So much for random selection, they seem to be focused on the domestic students first. (I'm Canadian but an international student)"
University of Toronto,Mechanical and Industrial Engineering,"November 30, 2001",Other on 30 Nov,F17,International,,,"To the poster below, I haven't contacted any professors and am scared to right now because it might be a little too late. Does anyone think otherwise? Please advise"
