School,Program,Date_Added,Decision_Detail,Season,Status,GPA,GRE,Comment
West Chester University of Pennsylvania,Speech Language Pathology,"November 30, 2001",Wait listed on 30 Nov,F15,,3.63,GRE 150 | GRE V 146 | GRE AW 5.00,
West Chester University of Pennsylvania,Masters In Communication Disorders,"November 30, 2001",Wait listed on 30 Nov,F15,,,,Hoping I get in!
West Chester University of Pennsylvania,Speech-Language Pathology,"November 30, 2001",Other on 30 Nov,F15,,,,Facebook group: West Chester University SLP Grad Class '17
West Chester University of Pennsylvania,Speech Pathology,"November 30, 2001",Other on 30 Nov,F15,American,,,To the poster that made the Facebook group for accepted students... It does not show up when I search for it?
West Chester University of Pennsylvania,Public Administration,"November 30, 2001",Accepted on 30 Nov,F14,American,,,
West Chester University of Pennsylvania,Social Work,"November 30, 2001",Accepted on 30 Nov,F15,American,,,Just recieved my courtesy acceptance email. Too excited!
West Chester University of Pennsylvania,Speech Language Pathology; Communication Science Disorder,"November 30, 2001",Other on 30 Nov,F16,American,,,Anyone have any information on WCU's decisions and when people will hear?
West Chester University of Pennsylvania,Speech Pathology,"November 30, 2001",Other on 30 Nov,F16,American,,,To the West Chester post: I spoke to them and they said there are various rounds of waves it explains it on the website and the first round goes out like the end of March
West Chester University of Pennsylvania,Commucative Sciences & Disorders / Speech Pathology,"November 30, 2001",Accepted on 30 Nov,F16,,3.97,,
West Chester University of Pennsylvania,CDDS- Speech Pathology,"November 30, 2001",Wait listed on 30 Nov,F16,American,,,
West Chester University of Pennsylvania,Speech Language Pathology,"November 30, 2001",Wait listed on 30 Nov,F16,American,3.80,GRE 151 | GRE V 155 | GRE AW 3.50,I'm not too upset since I go here for undergrad and I got accepted somewhere else.
West Chester University of Pennsylvania,Speech Pathology,"November 30, 2001",Wait listed on 30 Nov,F16,American,,,
West Chester University of Pennsylvania,Cimmunication Sciences And Disorders/ Speech Language Pathology,"November 30, 2001",Wait listed on 30 Nov,F16,American,,,Does anyone know roughly how many applicants are placed on WCU's waitlist?
West Chester University of Pennsylvania,Cimmunication Sciences And Disorders/ Speech Language Pathology,"November 30, 2001",Other on 30 Nov,F16,American,,,Has anyone started a FB page for WCU admits?!
West Chester University of Pennsylvania,CDDS Speech Pathology/ Communication Disorders,"November 30, 2001",Other on 30 Nov,,,,,"To the poster asking about the supplement. There was no supplement you had to do through the website itself. Everything was through csdcas. There was a supplement where you had to put your classes down on the sheet, but that was to be uploaded to csdcas. Don't panic. You are okay!"
West Chester University of Pennsylvania,Communication Science & Disorders/ Speech Language Pathology,"November 30, 2001",Other on 30 Nov,F17,,,,Thanks so much for your help!! That's what I thought!
West Chester University of Pennsylvania,"CDDS Speech Language Pathology, Communication Disorders","November 30, 2001",Other on 30 Nov,F17,International,,,"to the poster below, I am also waiting to hear from West Chester and Temple. Have not seen much of ANYTHING on this site from West Chester..."
West Chester University of Pennsylvania,CCDS Speech Language Pathology,"November 30, 2001",Accepted on 30 Nov,F17,,3.89,GRE 154 | GRE V 154 | GRE AW 4.50,
West Chester University of Pennsylvania,"CDDS Speech Language Pathology, Communication Disorders","November 30, 2001",Accepted on 30 Nov,F17,,4.00,GRE 154 | GRE V 158 | GRE AW 4.50,
West Chester University of Pennsylvania,CCDS Speech Language Pathology,"November 30, 2001",Other on 30 Nov,F17,International,,,People below accepted to West Chester- do you mind sharing your stats?
West Chester University of Pennsylvania,Communication Sciences & Disorders - Speech Language Pathology,"November 30, 2001",Accepted on 30 Nov,F17,American,3.96,GRE 151 | GRE V 153 | GRE AW 5.00,
West Chester University of Pennsylvania,Communication Sciences & Disorders - Speech Language Pathology,"November 30, 2001",Other on 30 Nov,F17,International,,,"Hello! For those who have been accepted to West Chester University, do you mind sharing if you were a WCU undergrad and your stat for GPA and GRE scores? Thank you!"
West Chester University of Pennsylvania,Communication Science & Disorders/ Speech-Language Pathology,"November 30, 2001",Accepted on 30 Nov,F17,American,3.87,GRE 156 | GRE V 153 | GRE AW 4.50,the email explained that i'd be receiving an admissions packet with the official acceptance letter in the next few days
West Chester University of Pennsylvania,CCDS Speech Language Pathology,"November 30, 2001",Accepted on 30 Nov,F17,,3.80,GRE 152 | GRE V 164 | GRE AW 4.50,Emailed today that a formal admissions package is on the way. Will be turning this down hope it helps someone!
West Chester University of Pennsylvania,Communication Sciences & Disorders - Speech Language Pathology,"November 30, 2001",Accepted on 30 Nov,F17,,,GRE AW 4.50,Accepted today. Will be declining
West Chester University of Pennsylvania,Communication Sciences,"November 30, 2001",Accepted on 30 Nov,F17,,,,Accepted today. Will be declining
West Chester University of Pennsylvania,Communication Sciences & Disorders - Speech Pathology,"November 30, 2001",Other on 30 Nov,F17,,,,Does anyone know when they next wave will be sent out?
West Chester University of Pennsylvania,CCDS Speech Language Pathology,"November 30, 2001",Other on 30 Nov,F17,,,,To the post asking about the next round...it is around 4/20
West Chester University of Pennsylvania,CDDS Speech Pathology,"November 30, 2001",Rejected on 30 Nov,F17,American,3.21,GRE 152 | GRE V 150 | GRE AW 4.50,
West Chester University of Pennsylvania,"Communication Sciences And Disorder, Speech Language Pathology","November 30, 2001",Other on 30 Nov,F17,,,,"To the poster below me, did you find out today?"
West Chester University of Pennsylvania,CDDS Speech Pathology/ Communication Disorder/ Communication Disorders,"November 30, 2001",Accepted on 30 Nov,F17,,,,the facebook group is West Chester University Speech Pathology Class of 2019
West Chester University of Pennsylvania,"Communication Sciences And Disorder, Speech Language Pathology","November 30, 2001",Other on 30 Nov,F18,,,,Anyone know when we may hear from West Chester??
West Chester University of Pennsylvania,CCDS Speech Language Pathology,"November 30, 2001",Other on 30 Nov,F18,American,,,"To those of you accepted to WCU, first of all, congrats! Would you mind sharing your stats? I haven't heard from the yet."
West Chester University of Pennsylvania,Communication Sciences And Disorders (Speech Language Pathology),"November 30, 2001",Accepted on 30 Nov,F18,American,3.95,GRE 159 | GRE V 166 | GRE AW 4.50,
West Chester University of Pennsylvania,"Communication Sciences Disorders , Speech Language Pathology, Csd","November 30, 2001",Other on 30 Nov,F18,American,,,If we haven't heard back yet is it safe to say we've been waitlisted?
West Chester University of Pennsylvania,CCDS Speech Language Pathology Communication Disorders,"November 30, 2001",Other on 30 Nov,F18,,,,"To the poster below, they sent out the first round of letters, the next round is suppose to be on the 15th or 20th, and after that round, everyone else is waitlisted."
West Chester University of Pennsylvania,CCDS- Speech Pathology,"November 30, 2001",Accepted on 30 Nov,F18,American,,,Super excited to have accepted my spot at my top program! Has anyone made a Facebook page for accepted students?
West Chester University of Pennsylvania,CCDS Speech Language Pathology Communication Disorders,"November 30, 2001",Other on 30 Nov,F18,,,,"The fact that they have literally said NOTHING to me and itâ€™s April 11th is ridiculous. It was a waste of money to apply here and I will definitely discourage anyone else I know from applying here. I spent a lot of time and money on this application, the least they could do is let people know where they stand. I guess they donâ€™t care about getting high quality students since most people will be committed elsewhere before they ever hear anything."
West Chester University of Pennsylvania,CCDS Speech Language Pathology,"November 30, 2001",Other on 30 Nov,F18,American,,,"To the other poster, their CSDCAS app tells you the time frames that they're letting people know. If you haven't heard yet, you're basically waitlisted and will be notified during the 2nd or 3rd round."
West Chester University of Pennsylvania,Communication Sciences & Disorders - Speech Language Pathology,"November 30, 2001",Other on 30 Nov,F18,,,,"The fact that they have literally said NOTHING to me and itâ€™s April 11th is ridiculous. It was a waste of money to apply here and I will definitely discourage anyone else I know from applying here. I spent a lot of time and money on this application, the least they could do is let people know where they stand. I guess they donâ€™t care about getting high quality students since most people will be committed elsewhere before they ever hear anything."
West Chester University of Pennsylvania,Communication Sciences & Disorders CSD Speech Language Pathology SLP,"November 30, 2001",Other on 30 Nov,F18,,,,Excerpt from CSDCAS: Round 1: April 1st to April 15th Round 2: April 21st to April 30th Round 3: May 1 to August 1
West Chester University of Pennsylvania,"Communication Sciences And Disorder, Speech Language Pathology","November 30, 2001",Other on 30 Nov,F18,,,,I know they have it posted like that. I think I'm allowed to have the opinion that it adds unnecessary stress to their applicants since almost every other school can notify their applicants months before. It doesn't give anyone enough time to make this huge decision and I think it hurts their chances of getting their top applicants.
West Chester University of Pennsylvania,Communications Sciences And Disorders Speech Language Pathology,"November 30, 2001",Other on 30 Nov,F18,American,,,Heard nothing = Waitlist for WCU :( Congrats to those accepted already!
West Chester University of Pennsylvania,CCDS Speech Language Pathology/communication Sciences And Disorders,"November 30, 2001",Other on 30 Nov,F18,,,,"Still haven't heard... shocked because I got into every other school I applied to that are almost all ranked much much higher. Just annoyed I spent the money and time on the application at this point. I only still care for my 100% acceptance rate and a chance to turn their inconsiderate program down ASAP so someone else who is also waiting but actually wants to go can get their response sooner. Thank god this wasn't my dream school, but I'll definitely be telling future friends applying to not even bother. What a joke of a school."
West Chester University of Pennsylvania,"CCDS Speech Language Pathology, CSD, Communication Disorders","November 30, 2001",Other on 30 Nov,F18,,,,"To the WCU poster below- I completely understand how you feel. WCU has an extremely low acceptance rate- sways between 7 and 8 percent each year re: ASHA EdFind. Typically, they accept their own students first, who qualify, then go to their pool of other applicants as they receive their replies back. While they do rank lower, the ranking of the school really doesn't matter as long as the school is ASHA accredited in the time frame of your enrollment. I believe WCU is popular because of their location. I know several people who have applied here, gotten in most of their other schools (which yes are ranked higher, but have considerably higher acceptance rates), and still haven't heard from WCU - knowing the waitlist timeline they post. I'm not saying the way they do it is right or wrong, and at least it sounds like you had your pick of some awesome schools!"
